hyb	chr_num	allele	cell_id	z	x	y	z.hat	x.hat	y.hat
28	7727	CAST	57017	4868.73515246883	36852.1941867637	76074.2602792382	26.1044455520356	339.582562263931	696.559908685495
29	7727	CAST	57017	4954.32251676685	36906.0227438184	75897.2717768554	26.5323823735257	340.076402236909	694.936160957213
30	7727	CAST	57017	4924.96685004442	36781.1808192594	76050.7762540585	26.3856040399136	338.931063479488	696.344458913204
31	7727	CAST	57017	4963.65720243898	36772.4022422255	76078.8202317719	26.5790558018864	338.850526075507	696.601743112409
32	7727	CAST	57017	4858.64498049896	36783.2787472587	76020.2630529522	26.0539946921863	338.950310525353	696.064521288376
33	7727	CAST	57017	4873.70095621703	36846.3040150566	76059.1574259109	26.1292745707766	339.528523991388	696.421350398089
35	7727	CAST	57017	5060.61658427139	36941.9439398093	75715.5191301925	27.0638527110484	340.405954493707	693.268705483241
36	7727	CAST	57017	5017.46102276365	36935.4829774406	75619.8061086141	26.8480749035098	340.346679609591	692.390604367842
37	7727	CAST	57017	4859.10640134651	36757.4019839651	75726.6556054555	26.056301796424	338.712909027246	693.370874981066
38	7727	CAST	57017	4736.2542440712	36848.6286710723	76075.8045698325	25.4420410100475	339.549851110798	696.574076489113
39	7727	CAST	57017	4749.71954023176	36905.488498647	75919.3759891797	25.5093674908503	340.071500905062	695.138951895968
40	7727	CAST	57017	4888.87788942762	36805.4476838517	76024.8156505919	26.2051592368296	339.153695264738	696.106288239199
8	7747	CAST	57027	11163.2884220735	103189.841645187	118175.495215815	57.5772119000591	948.184832524692	1082.80977048895
9	7747	CAST	57027	11044.1709912654	103148.05777617	118237.144547328	56.9816247460184	947.801494276836	1083.37536068631
12	7747	CAST	57027	11119.7558085478	102896.833957151	118274.196827615	57.3595488324307	945.496688597756	1083.71528986327
17	7747	CAST	57027	11298.9222780941	103093.69262576	118225.200050657	58.2553811801619	947.302731429039	1083.26577814805
18	7747	CAST	57027	11431.3658787109	103117.856123979	118218.12647398	58.9175991832459	947.524414898932	1083.20088294918
19	7747	CAST	57027	11498.6188052594	103064.820683432	118194.492985265	59.2538638159885	947.037851224193	1082.9840619518
20	7747	CAST	57027	11500.7500813413	103057.53666006	118195.89937764	59.2645201963979	946.971025321698	1082.99696463414
21	7747	CAST	57027	11367.1791363696	103025.878057216	118184.90527521	58.5966654715393	946.680579424048	1082.89610130909
24	7747	CAST	57027	11071.5426536714	103095.03762105	118100.791566029	57.1184830580487	947.315070835367	1082.12441590375
25	7747	CAST	57027	11189.1815778505	103108.105677741	117596.182122918	57.7066776789438	947.434961263719	1077.49497147155
28	7747	CAST	57027	11073.3277348517	103174.415697907	118248.279304869	57.1274084639501	948.043310072582	1083.47751442522
29	7747	CAST	57027	10978.8112016783	103158.177723111	118203.140596761	56.6548257980829	947.894337826747	1083.06339783708
32	7747	CAST	57027	11071.0507436403	102910.33635295	117984.233555874	57.1160235078931	945.62056378858	1081.05507636105
36	7747	CAST	57027	11208.7815878147	103005.540102379	118015.95343453	57.8046777287652	946.493992682424	1081.34608442211
37	7747	CAST	57027	11136.8496943009	103116.894030352	117976.027890027	57.4450182611961	947.515588351894	1080.979795023
38	7747	CAST	57027	11176.072267302	103200.22647123	118195.534706707	57.6411311262015	948.280106158116	1082.99361902925
40	7747	CAST	57027	11351.9189798188	103103.071259088	117944.961276129	58.5203646887854	947.388773936627	1080.69478021661
0	7756	CAST	57032	3876.85580072705	71509.1451580814	121096.408709059	21.1450487933268	657.536240899873	1109.6071419866
1	7756	CAST	57032	3843.05839875969	71522.3861152734	121124.698062662	20.9760617834899	657.657717571359	1109.86667734076
2	7756	CAST	57032	3702.44571025309	71066.0793430903	120751.565053667	20.2729983409569	653.471416909129	1106.44343872613
3	7756	CAST	57032	3680.44024996082	70951.3513991074	120726.926203182	20.1629710394956	652.418866964332	1106.21739422627
4	7756	CAST	57032	3874.41626211395	71046.2966197298	120652.956941222	21.1328511002613	653.289924034262	1105.53877714406
5	7756	CAST	57032	4031.8031044935	71016.8627458923	120788.613192757	21.919785312159	653.019888494468	1106.78332991044
6	7756	CAST	57032	3961.18126206033	71093.9377857736	120877.704667251	21.5666760999932	653.726998952095	1107.60068288745
7	7756	CAST	57032	4146.29294972621	71784.9587371896	120740.144388968	22.4922345383226	660.066640708206	1106.33866198577
8	7756	CAST	57032	3575.46881594681	71098.3961735956	120749.035047885	19.6381138694256	653.767901592664	1106.42022766391
9	7756	CAST	57032	3943.08270283647	71112.0431460492	120696.331415603	21.4761833038738	653.893103174807	1105.93670810168
10	7756	CAST	57032	3899.20709383122	71198.1628431645	120930.842085153	21.2568052588476	654.683192139168	1108.08818213426
11	7756	CAST	57032	3776.63171247914	71146.8458999159	120677.152687816	20.6439283520872	654.212394494685	1105.76075647061
12	7756	CAST	57032	3564.83514993397	71315.2705855539	120713.491642507	19.5849455393614	655.757575096868	1106.09414137603
13	7756	CAST	57032	3811.75776359944	71285.9957108007	120840.245748178	20.8195586076887	655.48899826427	1107.25702307943
15	7756	CAST	57032	3579.70784953303	71776.5745012773	120554.275219664	19.6593090373566	659.989721112679	1104.63344024903
16	7756	CAST	57032	3519.59293783483	71751.1162817297	120525.699860482	19.3587344788657	659.756159465454	1104.37128099048
17	7756	CAST	57032	3873.05804420478	71295.0886604853	120881.353398266	21.1260600107154	655.572419821009	1107.63415748391
18	7756	CAST	57032	3947.69025422489	71239.1783858047	120858.4021533	21.4992210608159	655.059481521188	1107.42359560349
19	7756	CAST	57032	4003.91298566118	71335.6595750634	120881.348069583	21.7803347179974	655.944630046497	1107.63410859692
22	7756	CAST	57032	3675.71054263592	71256.1625013017	120700.263561676	20.1393225028711	655.215299094554	1105.9727828363
25	7756	CAST	57032	3603.87479641435	71093.0463430885	120920.694256665	19.7801437717632	653.718820578837	1107.99508279033
27	7756	CAST	57032	3665.1049420135	71105.6633767828	120779.015336706	20.086294499759	653.834573181537	1106.6952761852
28	7756	CAST	57032	3570.27324677631	71111.8103700704	120729.000981626	19.6121360235731	653.890967615369	1106.23642889089
29	7756	CAST	57032	3595.07721216382	71069.3849774032	120553.161032634	19.7361558505106	653.501743829431	1104.62321834967
30	7756	CAST	57032	3555.66481992361	71007.2406018727	120480.944832251	19.5390938893096	652.93161194383	1103.96068440121
31	7756	CAST	57032	3639.60761926942	71006.171816401	120539.97734383	19.9588078860386	652.92180657253	1104.50226707624
32	7756	CAST	57032	3646.89654356248	71098.1960417456	120622.736484559	19.9952525075039	653.766065520646	1105.26152524807
33	7756	CAST	57032	3874.75602102295	71137.8651041627	120585.546208135	21.1345498948062	654.130001873096	1104.92033005152
34	7756	CAST	57032	3836.22026086568	71050.408173962	120572.981898131	20.9418710940199	653.327644715291	1104.8050611524
36	7756	CAST	57032	3890.04992457246	71014.0863824666	120378.042721345	21.2110194125538	652.99441727038	1103.01662833785
37	7756	CAST	57032	3903.20702360221	71004.7616051635	120378.260102493	21.2768049077025	652.908868854755	1103.01862266031
38	7756	CAST	57032	3900.46405454712	70852.4208621488	120735.358580948	21.2630900624271	651.511247359207	1106.29475549017
39	7756	CAST	57032	3776.7086822867	70877.8336292724	120692.571628547	20.644313201125	651.744392011717	1105.90221464246
0	7759	CAST	57033	4432.37404873729	102584.482286014	124439.577754066	23.922640033378	942.631076935954	1140.27841762887
6	7759	CAST	57033	4535.3295378191	102750.163336707	124132.371490128	24.437417478787	944.151086575341	1137.4600115377
7	7759	CAST	57033	4606.05593209669	102681.627374608	124045.222725199	24.791049450175	943.522316280854	1136.66048158422
9	7759	CAST	57033	4496.61936008715	102946.002883729	124292.740142852	24.2438665901273	945.94777966728	1138.93128358103
10	7759	CAST	57033	4481.16690373488	102886.748594781	124401.381848407	24.1666043083659	945.404162337487	1139.92799647603
11	7759	CAST	57033	4587.72557631934	102760.449147388	124435.710093071	24.6993976712882	944.245451810947	1140.24293450047
12	7759	CAST	57033	4485.48788830304	102727.393013089	124401.687127505	24.1882092312067	943.942184523799	1139.9307972017
13	7759	CAST	57033	4507.75806965443	102722.788559111	124385.13407009	24.2995601379636	943.899941826752	1139.77893428964
14	7759	CAST	57033	4695.59353203588	102684.159144973	124452.929474431	25.2387374498709	943.545543531902	1140.40091047625
15	7759	CAST	57033	4556.64477609116	102701.365889264	124412.212118277	24.5439936701473	943.703403571272	1140.02735675007
16	7759	CAST	57033	4550.49890427808	102879.085285491	124503.159837963	24.5132643110819	945.333856747671	1140.86173949948
17	7759	CAST	57033	4488.98650597386	102849.745470589	124473.216521584	24.2057023195608	945.064684133891	1140.5870301749
18	7759	CAST	57033	4647.08274276	102807.292116817	124285.309326441	24.9961835034915	944.675203824049	1138.86311095341
19	7759	CAST	57033	4613.93541768977	102847.447160015	124347.09763157	24.8304468781403	945.043598715778	1139.42997613808
21	7759	CAST	57033	4606.05844869808	102408.928671556	124496.842782472	24.7910620331819	941.02049331707	1140.80378486195
22	7759	CAST	57033	4665.42543373448	102349.322996212	124538.90355617	25.0878969583639	940.473652258871	1141.18966351973
23	7759	CAST	57033	4714.11767753212	102386.934997792	124502.961798652	25.3313581773521	940.81871649355	1140.85992262508
24	7759	CAST	57033	4824.01282568378	102423.328579154	124387.626310516	25.8808339181104	941.152602561092	1139.80179888071
25	7759	CAST	57033	4677.73233943339	102753.661999629	124301.641801953	25.1494314868584	944.18318440031	1139.01295017829
26	7759	CAST	57033	4894.49917020503	102995.816894572	124383.910215916	26.2332656407166	946.404788941067	1139.7677062697
27	7759	CAST	57033	4787.96325648532	102820.490217488	124268.082887213	25.7005860721181	944.796287316451	1138.70507022655
28	7759	CAST	57033	4831.42130004135	102984.155006543	124398.629837762	25.9178762898982	946.297799142638	1139.90274867195
29	7759	CAST	57033	4434.24259926327	102923.740254264	124305.563333279	23.9319827860078	945.743535360262	1139.04892752991
32	7759	CAST	57033	4595.12919161899	102854.967314002	124380.110329816	24.7364157477865	945.112590954188	1139.73284492933
35	7759	CAST	57033	5167.43493147756	102979.889767703	123797.05177564	27.5979444470793	946.258668511081	1134.38368388184
36	7759	CAST	57033	4437.18316610417	102768.249126693	124122.964390914	23.9466856202123	944.317011254112	1137.37370787518
40	7759	CAST	57033	4251.97810988371	103089.642192917	124760.543517692	23.0206603391101	947.265571494697	1143.22305766214
5	7788	CAST	57048	2821.84353844751	51063.446715833	163583.36701655	15.8699874819291	469.961025833374	1499.39575031221
6	7788	CAST	57048	2576.44842335234	51037.544317368	163444.944888955	14.6430119064532	469.723389150209	1498.12582253611
7	7788	CAST	57048	2428.12284939933	51039.118426624	163563.995144115	13.9013840366882	469.73783051953	1499.21802671189
9	7788	CAST	57048	2549.36920913789	50958.256184198	163876.002491497	14.5076158353809	468.995975084429	1502.08047944017
12	7788	CAST	57048	2536.13957553358	51068.8988553851	163825.671540419	14.4414676673594	470.011045462292	1501.61872759541
14	7788	CAST	57048	2565.46178979261	51106.4066210326	163841.233746158	14.5880787386545	470.355153404013	1501.76150012513
15	7788	CAST	57048	2582.89073878342	50718.1882342073	163904.805337678	14.6752234836086	466.793516827634	1502.3447257354
16	7788	CAST	57048	2657.4476965994	50637.6599848071	163946.034136106	15.0480082726885	466.054725548732	1502.72297159254
17	7788	CAST	57048	2441.34360879396	50862.726784557	164027.504661544	13.9674878336613	468.119558573961	1503.47040760573
18	7788	CAST	57048	2458.05958213322	50882.6267442217	164045.262408932	14.0510677003576	468.302127011252	1503.63332271939
19	7788	CAST	57048	2499.61097479034	50792.0322652544	163978.860675905	14.2588246636432	467.470985002377	1503.02413250813
21	7788	CAST	57048	2454.03345459095	50874.5728090998	163985.549677289	14.0309370626463	468.228237698207	1503.0854994933
22	7788	CAST	57048	2770.92843271911	50930.9617956817	163870.080385881	15.615411953287	468.745567850334	1502.02614819598
23	7788	CAST	57048	2787.34169606441	51063.7530186629	163923.71828059	15.6974782700136	469.963835951079	1502.51823897312
25	7788	CAST	57048	2706.88980953578	51097.5556797892	163861.379063511	15.2952188373704	470.273952108202	1501.94631955038
26	7788	CAST	57048	2296.98164854827	50864.763769558	164091.940382608	13.2456780324329	468.138246509751	1504.06156100999
27	7788	CAST	57048	2666.88052544302	50968.4862408039	163941.950476965	15.0951724169066	469.089828814759	1502.68550682978
28	7788	CAST	57048	2701.31208429064	50998.5541839847	163957.146549427	15.2673302111447	469.365681504491	1502.8249203386
30	7788	CAST	57048	2544.30865910206	50968.3258919045	163761.590583737	14.4823130852018	469.088357723938	1501.03082891025
33	7788	CAST	57048	2452.06176830169	51033.6626194477	163577.335892495	14.0210786312	469.687777242683	1499.34041889886
34	7788	CAST	57048	2553.22979365329	50978.1946462967	163657.258499555	14.526918757958	469.17889675506	1500.07365382601
36	7788	CAST	57048	2631.98306137988	51028.9809817098	163518.860643424	14.9206850965909	469.644826437749	1498.8039487239
37	7788	CAST	57048	2811.09374901517	50958.5847414297	163654.52775722	15.8162385347674	468.998989370958	1500.04860114404
39	7788	CAST	57048	2502.91130109166	50974.7966987208	163752.398662376	14.2753262951498	469.147722924088	1500.94649935648
40	7788	CAST	57048	2840.74282315043	50904.7709988295	163955.715859109	15.9644839054436	468.505285310406	1502.81179473936
10	7797	CAST	57052	6231.42039910608	78456.7537391939	167141.63223638	32.9178717852219	721.27576916696	1532.04038535652
11	7797	CAST	57052	6282.91117985684	78512.3014440852	167155.37345132	33.1753256889757	721.78538113844	1532.16645154863
12	7797	CAST	57052	6269.5314236181	78551.9813131154	167172.484139553	33.108426907782	722.14941663413	1532.32343033976
13	7797	CAST	57052	6354.54084745709	78414.1896523539	167110.880721399	33.5334740269769	720.885272957419	1531.75826136587
14	7797	CAST	57052	6421.03020323587	78507.0827158627	167131.865569901	33.8659208058709	721.737502897867	1531.95078291176
20	7797	CAST	57052	6241.32591315543	78131.1792972584	167396.232973589	32.9673993554687	718.288847681314	1534.37617193642
21	7797	CAST	57052	6423.5590135859	78401.3049732826	167159.619223922	33.878564857621	720.767064892545	1532.20540359085
22	7797	CAST	57052	5858.43507185557	78210.7115439162	167497.437654624	31.0529451489694	719.018501320375	1535.30465524867
30	7797	CAST	57052	6363.3324090747	78578.3786195846	167140.34787343	33.577431835065	722.391593757701	1532.02860221019
31	7797	CAST	57052	6356.35305104393	78526.2071710385	167155.532276175	33.5425350449112	721.912956615076	1532.16790865739
32	7797	CAST	57052	6274.97942301813	78405.7869359024	167177.948815369	33.1356669047822	720.808183815663	1532.37356498027
33	7797	CAST	57052	6293.02494530253	78437.9503244764	167148.475194989	33.2258945162041	721.103260775056	1532.1031647933
34	7797	CAST	57052	6304.50498374972	78560.808065107	167157.159136499	33.2832947084401	722.230396010199	1532.18283398146
35	7797	CAST	57052	6254.36439619735	78507.5623762235	166930.354552151	33.0325917706782	721.741903451635	1530.10205797827
36	7797	CAST	57052	6397.42261550511	78080.9287753737	167025.660176989	33.7478828672171	717.827833719069	1530.9764215089
37	7797	CAST	57052	6543.64992986693	78254.9797924911	167076.468558067	34.4790194390261	719.424632041246	1531.44255344539
38	7797	CAST	57052	6571.0203879518	78365.9064152014	167189.355496183	34.6158717294505	720.442307478956	1532.4782134281
